"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TATASTEEL","EQ","01-Jun-2020","        295.20","        302.00","        317.80","        302.00","        315.10","        315.20","        313.98","   24384633","          7656243893.60","     222950","    3523247","         14.45"
"TATASTEEL","E1","02-Jun-2020","         32.15","         32.30","         33.50","         32.10","         33.30","         33.25","         32.98","     164591","             5428886.05","       8906","     129731","         78.82"
"TATASTEEL","EQ","02-Jun-2020","        315.20","        318.00","        323.45","        314.55","        318.70","        319.40","        319.08","   16563267","          5284947430.20","     147289","    2295809","         13.86"
"TATASTEEL","E1","03-Jun-2020","         33.25","         33.35","         34.50","         33.25","         33.85","         33.75","         34.06","     129667","             4415866.30","        931","      88572","         68.31"
"TATASTEEL","EQ","03-Jun-2020","        319.40","        325.45","        326.30","        315.05","        317.20","        317.40","        321.66","   10387136","          3341109720.90","     107042","    1977960","         19.04"
"TATASTEEL","E1","04-Jun-2020","         33.75","         33.75","         34.45","         33.00","         34.00","         34.10","         33.78","      57610","             1946072.80","        456","      33153","         57.55"
"TATASTEEL","EQ","04-Jun-2020","        317.40","        316.90","        322.60","        314.60","        319.95","        319.95","        319.18","   11251331","          3591222083.45","     106014","    1530080","         13.60"
"TATASTEEL","E1","05-Jun-2020","         34.10","         34.10","         37.50","         34.10","         37.50","         37.50","         36.51","     173483","             6334561.10","        684","     140813","         81.17"
"TATASTEEL","EQ","05-Jun-2020","        319.95","        325.80","        343.65","        325.05","        339.70","        338.95","        337.14","   30918495","         10423983284.05","     262033","    5973240","         19.32"
"TATASTEEL","E1","08-Jun-2020","         37.50","         40.70","         41.25","         38.80","         40.85","         40.85","         40.63","     435591","            17696121.85","       1413","     301515","         69.22"
"TATASTEEL","EQ","08-Jun-2020","        338.95","        347.70","        350.80","        327.35","        334.50","        333.60","        338.85","   16481809","          5584840098.30","     156820","    3152079","         19.12"
"TATASTEEL","E1","09-Jun-2020","         40.85","         41.10","         42.90","         38.80","         39.40","         39.15","         40.27","     235608","             9487919.85","       1038","     186284","         79.07"
"TATASTEEL","EQ","09-Jun-2020","        333.60","        336.00","        344.00","        328.85","        330.00","        332.20","        337.22","   14926862","          5033688024.75","     172156","    2531818","         16.96"
"TATASTEEL","E1","10-Jun-2020","         39.15","         39.00","         39.00","         37.15","         38.00","         38.15","         37.97","      90261","             3427192.80","        509","      52539","         58.21"
"TATASTEEL","EQ","10-Jun-2020","        332.20","        331.10","        331.50","        322.00","        324.80","        324.00","        325.32","   17218893","          5601593198.55","     175572","    4601771","         26.73"
"TATASTEEL","E1","11-Jun-2020","         38.15","         37.30","         38.00","         37.10","         37.15","         37.20","         37.56","      69239","             2600643.25","        293","      50447","         72.86"
"TATASTEEL","EQ","11-Jun-2020","        324.00","        322.00","        323.50","        311.00","        314.05","        313.15","        318.20","   13906985","          4425184371.35","     176936","    3542639","         25.47"
"TATASTEEL","E1","12-Jun-2020","         37.20","         35.05","         37.70","         35.05","         37.70","         37.25","         36.36","     114274","             4155365.35","        494","      77105","         67.47"
"TATASTEEL","EQ","12-Jun-2020","        313.15","        300.00","        320.45","        300.00","        319.60","        317.60","        308.07","   17558010","          5409058690.90","     140583","    4474480","         25.48"
"TATASTEEL","E1","15-Jun-2020","         37.25","         38.60","         38.60","         36.00","         36.00","         36.05","         36.29","      82040","             2976972.20","       1210","      70256","         85.64"
"TATASTEEL","EQ","15-Jun-2020","        317.60","        313.75","        315.00","        302.60","        306.20","        306.20","        306.80","   18582927","          5701281538.95","     157596","    4028980","         21.68"
"TATASTEEL","E1","16-Jun-2020","         36.05","         37.05","         37.60","         35.80","         36.15","         36.35","         36.69","      80441","             2951349.25","       1453","      44629","         55.48"
"TATASTEEL","EQ","16-Jun-2020","        306.20","        315.10","        322.55","        301.30","        308.05","        308.95","        313.06","   23442027","          7338779481.25","     195544","    3998178","         17.06"
"TATASTEEL","E1","17-Jun-2020","         36.35","         36.90","         36.90","         35.00","         35.05","         35.15","         35.68","     254009","             9063622.10","       1067","     200525","         78.94"
"TATASTEEL","EQ","17-Jun-2020","        308.95","        307.20","        314.80","        305.05","        308.00","        308.20","        310.60","   11447411","          3555621704.35","      94469","    1704046","         14.89"
"TATASTEEL","E1","18-Jun-2020","         35.15","         35.00","         35.70","         34.80","         35.05","         35.10","         35.05","     242114","             8486480.85","       6412","     197376","         81.52"
"TATASTEEL","EQ","18-Jun-2020","        308.20","        308.20","        319.20","        307.10","        319.00","        318.10","        314.78","   11369278","          3578852511.90","     116074","    2431872","         21.39"
"TATASTEEL","E1","19-Jun-2020","         35.10","         36.00","         36.25","         35.00","         35.05","         35.05","         35.30","     330275","            11657910.15","       9487","     215987","         65.40"
"TATASTEEL","EQ","19-Jun-2020","        318.10","        321.00","        325.85","        317.30","        320.25","        320.55","        321.65","   15134693","          4868043356.90","     130654","    3867004","         25.55"
"TATASTEEL","E1","22-Jun-2020","         35.05","         35.45","         35.45","         34.80","         35.00","         35.00","         35.06","     321023","            11255462.45","       2300","     264739","         82.47"
"TATASTEEL","EQ","22-Jun-2020","        320.55","        319.75","        328.00","        318.35","        327.70","        325.70","        322.81","   11031385","          3560988131.35","      97621","    1821564","         16.51"
"TATASTEEL","E1","23-Jun-2020","         35.00","         35.40","         35.95","         35.05","         35.40","         35.45","         35.55","     304645","            10830283.45","       8998","     116811","         77.91"
"TATASTEEL","EQ","23-Jun-2020","        325.70","        327.70","        333.50","        326.15","        330.00","        332.00","        330.59","   12551154","          4149267135.45","     106270","    1574863","         31.26"
"TATASTEEL","E1","24-Jun-2020","         35.45","         35.85","         36.20","         34.50","         34.70","         34.55","         35.31","     441358","            15582455.90","       9390","     321762","         72.90"
"TATASTEEL","EQ","24-Jun-2020","        332.00","        336.60","        338.15","        324.75","        325.85","        326.05","        332.27","   20782956","          6905589579.45","     163710","    5103375","         24.56"
"TATASTEEL","E1","25-Jun-2020","         34.55","         34.70","         34.80","         33.85","         34.00","         33.95","         34.15","     146499","             5002609.80","       1784","     119639","         81.67"
"TATASTEEL","EQ","25-Jun-2020","        326.05","        322.00","        327.40","        321.00","        322.55","        323.10","        324.48","   11345728","          3681441250.55","     107613","    2659823","         23.44"
"TATASTEEL","E1","26-Jun-2020","         33.95","         33.95","         34.75","         33.80","         33.90","         33.90","         34.05","     190396","             6483164.50","       4465","     149605","         78.58"
"TATASTEEL","EQ","26-Jun-2020","        323.10","        325.80","        329.95","        322.55","        324.65","        323.85","        326.75","    9706335","          3171559658.90","      85340","    1629288","         16.79"
"TATASTEEL","E1","29-Jun-2020","         33.90","         33.95","         35.50","         32.85","         32.95","         33.00","         33.29","     290738","             9678484.30","       6590","     214249","         73.69"
"TATASTEEL","EQ","29-Jun-2020","        323.85","        323.00","        326.00","        312.10","        319.75","        320.85","        317.60","   11961198","          3798868322.80","     103154","    2023350","         16.92"
"TATASTEEL","E1","30-Jun-2020","         33.00","         33.90","         35.35","         32.90","         33.00","         33.00","         33.87","     737988","            24997548.40","       8208","     548395","         74.31"
"TATASTEEL","EQ","30-Jun-2020","        320.85","        323.10","        337.65","        323.10","        327.25","        326.70","        331.71","   36523647","         12115276397.40","     274900","    4913449","         13.45"
"TATASTEEL","E1","01-Jul-2020","         33.00","         33.25","         33.65","         32.90","         33.00","         32.95","         33.11","     148887","             4929020.40","       2234","     112902","         75.83"
"TATASTEEL","EQ","01-Jul-2020","        326.70","        329.00","        329.60","        320.30","        324.10","        323.70","        323.39","   10489533","          3392236695.35","      96601","    1515907","         14.45"
"TATASTEEL","E1","02-Jul-2020","         32.95","         33.10","         34.00","         32.95","         33.75","         33.70","         33.18","     577024","            19146514.70","       6453","     462022","         80.07"
"TATASTEEL","EQ","02-Jul-2020","        323.70","        327.05","        337.50","        324.55","        334.15","        334.90","        330.80","   11971928","          3960272227.95","     112477","    2037480","         17.02"
"TATASTEEL","E1","03-Jul-2020","         33.70","         34.00","         34.50","         33.20","         33.50","         33.35","         33.55","     235356","             7895670.45","       2149","     186316","         79.16"
"TATASTEEL","EQ","03-Jul-2020","        334.90","        337.00","        337.00","        327.35","        329.00","        329.90","        332.10","   10612730","          3524440290.95","      90027","    2379281","         22.42"
"TATASTEEL","E1","06-Jul-2020","         33.35","         34.15","         35.40","         33.40","         35.35","         35.30","         34.59","     445446","            15409274.75","       9792","     304763","         68.42"
"TATASTEEL","EQ","06-Jul-2020","        329.90","        333.15","        341.70","        330.30","        338.85","        338.90","        337.87","   14144208","          4778841166.30","     135444","    2738343","         19.36"
"TATASTEEL","E1","07-Jul-2020","         35.30","         35.35","         36.85","         35.05","         36.50","         36.40","         35.93","     207469","             7453922.30","       1323","     149885","         72.24"
"TATASTEEL","EQ","07-Jul-2020","        338.90","        338.80","        338.85","        328.05","        331.00","        330.30","        332.21","   10839521","          3600974427.85","     139113","    3134546","         28.92"
"TATASTEEL","E1","08-Jul-2020","         36.40","         36.00","         40.00","         35.95","         38.90","         38.75","         39.06","     725680","            28342500.90","       2792","     433578","         59.75"
"TATASTEEL","EQ","08-Jul-2020","        330.30","        332.80","        346.40","        332.00","        333.90","        334.20","        339.79","   21561168","          7326287444.85","     175976","    3963127","         18.38"
"TATASTEEL","E1","09-Jul-2020","         38.75","         39.75","         41.75","         39.00","         40.25","         40.25","         40.87","     649399","            26539593.65","       2384","     340193","         52.39"
"TATASTEEL","EQ","09-Jul-2020","        334.20","        337.00","        348.50","        336.50","        345.00","        344.50","        345.21","   24403806","          8424483686.65","     230676","    6510312","         26.68"
"TATASTEEL","E1","10-Jul-2020","         40.25","         40.60","         40.65","         38.60","         39.15","         39.05","         39.52","     265891","            10506934.40","       1167","     186492","         70.14"
"TATASTEEL","EQ","10-Jul-2020","        344.50","        341.95","        344.30","        335.20","        338.60","        338.70","        338.98","   12526909","          4246370351.40","     110110","    2127859","         16.99"
"TATASTEEL","E1","13-Jul-2020","         39.05","         39.10","         40.90","         39.10","         40.50","         40.40","         40.41","     333229","            13467398.80","       1037","     187429","         56.25"
"TATASTEEL","EQ","13-Jul-2020","        338.70","        343.30","        347.00","        338.50","        342.60","        342.10","        342.60","   12115002","          4150555312.30","     115689","    1799789","         14.86"
"TATASTEEL","E1","14-Jul-2020","         40.40","         40.40","         40.40","         39.35","         39.70","         39.65","         39.68","     152765","             6062421.90","        644","     115008","         75.28"
"TATASTEEL","EQ","14-Jul-2020","        342.10","        339.00","        339.00","        332.60","        336.05","        336.65","        335.89","    8307089","          2790272023.65","      78148","    1465339","         17.64"
"TATASTEEL","E1","15-Jul-2020","         39.65","         39.90","         41.30","         39.90","         40.00","         40.10","         40.65","     160322","             6517639.60","        717","      77272","         48.20"
"TATASTEEL","EQ","15-Jul-2020","        336.65","        340.65","        346.50","        338.00","        338.45","        339.30","        343.02","    9687663","          3323081321.15","      85616","    1638524","         16.91"
"TATASTEEL","E1","16-Jul-2020","         40.10","         39.65","         41.25","         39.00","         41.25","         41.10","         40.54","     232835","             9438202.55","        886","     157157","         67.50"
"TATASTEEL","EQ","16-Jul-2020","        339.30","        338.00","        346.50","        331.55","        340.65","        341.65","        338.37","   10586106","          3582011512.40","     102372","    1626504","         15.36"
"TATASTEEL","E1","17-Jul-2020","         41.10","         41.90","         43.00","         41.50","         42.50","         42.80","         42.60","     348999","            14868365.25","       1250","     228360","         65.43"
"TATASTEEL","EQ","17-Jul-2020","        341.65","        346.00","        356.80","        345.15","        350.85","        350.95","        353.03","   24416975","          8619826518.35","     208229","    3047791","         12.48"
"TATASTEEL","E1","20-Jul-2020","         42.80","         43.00","         44.35","         42.50","         43.10","         42.70","         43.21","     259922","            11230725.65","        944","     166895","         64.21"
"TATASTEEL","EQ","20-Jul-2020","        350.95","        351.10","        354.70","        346.60","        352.40","        352.40","        350.49","    9532817","          3341136548.65","      96655","    1513649","         15.88"
"TATASTEEL","E1","21-Jul-2020","         42.70","         43.85","         45.45","         43.50","         44.90","         45.00","         44.28","     340071","            15059531.90","       1422","     227424","         66.88"
"TATASTEEL","EQ","21-Jul-2020","        352.40","        356.00","        360.60","        349.50","        359.70","        359.15","        354.43","   11368275","          4029261812.75","     114527","    1993560","         17.54"
"TATASTEEL","E1","22-Jul-2020","         45.00","         45.70","         45.90","         40.80","         44.00","         44.15","         44.67","     367596","            16420377.35","       1721","     183938","         50.04"
"TATASTEEL","EQ","22-Jul-2020","        359.15","        360.50","        362.90","        346.60","        350.20","        350.05","        356.04","   17844237","          6353235528.45","     157442","    3831203","         21.47"
"TATASTEEL","E1","23-Jul-2020","         44.15","         44.15","         45.50","         44.00","         45.30","         45.30","         45.12","     171393","             7732971.05","        833","      95163","         55.52"
"TATASTEEL","EQ","23-Jul-2020","        350.05","        350.10","        356.40","        347.65","        351.75","        351.90","        351.99","    9625277","          3388015870.15","      81763","    1667396","         17.32"
"TATASTEEL","E1","24-Jul-2020","         45.30","         44.95","         45.40","         43.25","         43.90","         43.90","         44.07","     318417","            14031405.00","       1035","     225604","         70.85"
"TATASTEEL","EQ","24-Jul-2020","        351.90","        347.00","        349.80","        342.55","        346.50","        346.10","        345.93","    8918940","          3085360337.80","      73901","    1352810","         15.17"
"TATASTEEL","E1","27-Jul-2020","         43.90","         44.00","         44.90","         43.65","         44.20","         44.15","         44.21","     187639","             8294806.95","        896","     111798","         59.58"
"TATASTEEL","EQ","27-Jul-2020","        346.10","        351.00","        353.90","        344.25","        352.45","        352.85","        350.47","   11835628","          4148070334.15","     107594","    1266953","         10.70"
"TATASTEEL","E1","28-Jul-2020","         44.15","         44.50","         45.40","         44.35","         45.00","         45.10","         44.91","     234478","            10531162.00","        817","     148957","         63.53"
"TATASTEEL","EQ","28-Jul-2020","        352.85","        353.60","        360.00","        352.75","        357.90","        358.50","        356.76","   10640327","          3796022209.05","      94982","    2038627","         19.16"
"TATASTEEL","E1","29-Jul-2020","         45.10","         44.80","         47.45","         44.80","         46.90","         46.80","         46.58","     436680","            20340276.00","       1697","     261858","         59.97"
"TATASTEEL","EQ","29-Jul-2020","        358.50","        359.00","        378.45","        356.15","        372.85","        373.75","        371.28","   30116131","         11181538255.90","     262703","    6852829","         22.75"
"TATASTEEL","E1","30-Jul-2020","         46.80","         47.60","         48.00","         45.75","         46.15","         45.95","         47.00","     375983","            17672159.05","       1218","     283695","         75.45"
"TATASTEEL","EQ","30-Jul-2020","        373.75","        377.00","        377.80","        364.10","        366.50","        366.60","        369.83","   10399075","          3845889062.05","     113496","    1965769","         18.90"
"TATASTEEL","E1","31-Jul-2020","         45.95","         46.30","         46.50","         45.10","         46.50","         45.95","         45.89","     144184","             6616127.40","        504","      99731","         69.17"
"TATASTEEL","EQ","31-Jul-2020","        366.60","        365.60","        370.40","        360.40","        368.10","        366.30","        365.48","    9024955","          3298435294.60","      76352","    1730132","         19.17"
"TATASTEEL","E1","03-Aug-2020","         45.95","         45.10","         48.25","         45.10","         47.45","         47.15","         47.62","     376215","            17915519.15","       1446","     262359","         69.74"
"TATASTEEL","EQ","03-Aug-2020","        366.30","        364.75","        376.85","        362.05","        371.95","        373.50","        371.80","   11137571","          4140904825.70","     103111","    1858427","         16.69"
"TATASTEEL","E1","04-Aug-2020","         47.15","         47.90","         47.90","         47.00","         47.45","         47.55","         47.46","     184980","             8778882.10","        718","     119934","         64.84"
"TATASTEEL","EQ","04-Aug-2020","        373.50","        374.50","        378.00","        367.65","        372.00","        372.25","        371.72","   11184430","          4157495585.00","     111097","    2526262","         22.59"
"TATASTEEL","E1","05-Aug-2020","         47.55","         47.70","         49.80","         47.70","         49.00","         49.00","         48.74","     615112","            29981827.10","       1823","     416089","         67.64"
"TATASTEEL","EQ","05-Aug-2020","        372.25","        373.05","        397.90","        373.05","        397.20","        395.80","        388.36","   30559760","         11868096905.00","     259897","    5319525","         17.41"
"TATASTEEL","E1","06-Aug-2020","         49.00","         48.00","         50.75","         47.40","         50.25","         50.05","         48.59","     545229","            26490321.05","       1709","     371389","         68.12"
"TATASTEEL","EQ","06-Aug-2020","        395.80","        389.75","        402.80","        385.50","        400.50","        400.45","        393.82","   22123358","          8712704876.55","     196968","    3483994","         15.75"
"TATASTEEL","E1","07-Aug-2020","         50.05","         50.10","         55.05","         50.10","         55.05","         55.05","         53.56","     476029","            25493913.40","       1529","     374564","         78.69"
"TATASTEEL","EQ","07-Aug-2020","        400.45","        395.90","        406.70","        393.10","        403.05","        404.05","        402.46","   15176343","          6107813365.35","     139632","    1707227","         11.25"
"TATASTEEL","EQ","10-Aug-2020","        404.05","        405.75","        411.55","        399.60","        409.80","        410.20","        406.00","   12018305","          4879476229.60","     110503","    1483603","         12.34"
"TATASTEEL","EQ","11-Aug-2020","        410.20","        413.10","        427.60","        412.50","        417.50","        416.45","        421.21","   25885192","         10903230075.60","     196871","    3339899","         12.90"
"TATASTEEL","EQ","12-Aug-2020","        416.45","        413.70","        417.35","        407.55","        415.10","        414.50","        412.88","   11574692","          4778924976.30","     104644","    1898165","         16.40"
"TATASTEEL","EQ","13-Aug-2020","        414.50","        418.20","        421.70","        408.85","        414.50","        413.10","        413.82","   12422203","          5140574042.65","      99676","    1321630","         10.64"
"TATASTEEL","EQ","14-Aug-2020","        413.10","        410.00","        430.95","        409.10","        417.90","        418.50","        420.41","   47742372","         20071593283.55","     315846","    3087924","          6.47"
"TATASTEEL","EQ","17-Aug-2020","        418.50","        418.00","        429.15","        414.25","        424.50","        425.05","        423.65","   18145953","          7687593644.90","     141923","    1109842","          6.12"
"TATASTEEL","EQ","18-Aug-2020","        425.05","        421.65","        436.80","        419.70","        432.50","        434.50","        429.05","   17342261","          7440728990.95","     146163","    2086953","         12.03"
"TATASTEEL","EQ","19-Aug-2020","        434.50","        434.50","        435.55","        428.85","        433.00","        431.70","        431.61","   11843731","          5111884629.95","      98176","    1191309","         10.06"
"TATASTEEL","EQ","20-Aug-2020","        431.70","        425.00","        438.30","        423.05","        432.20","        432.60","        432.43","   15846609","          6852510971.10","     141367","    1380653","          8.71"
"TATASTEEL","EQ","21-Aug-2020","        432.60","        435.75","        442.00","        426.55","        428.30","        428.85","        435.72","   13482327","          5874527926.45","     121943","    1471404","         10.91"
"TATASTEEL","EQ","24-Aug-2020","        428.85","        433.60","        437.75","        428.10","        429.55","        429.50","        431.93","    9093889","          3927951174.60","      82038","    1622466","         17.84"
