"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"JSWSTEEL","EQ","11-Aug-2020","        245.20","        246.50","        255.50","        246.30","        254.85","        253.75","        252.85","   15124909","          3824375622.15","      87350","    3312714","         21.90"
"JSWSTEEL","EQ","12-Aug-2020","        253.75","        252.00","        257.90","        249.05","        257.50","        256.80","        253.24","    8055616","          2039992116.60","      48075","    1328960","         16.50"
"JSWSTEEL","EQ","13-Aug-2020","        256.80","        258.10","        264.00","        255.85","        259.30","        258.60","        259.41","   14516418","          3765721957.60","      66316","    4509819","         31.07"
"JSWSTEEL","EQ","14-Aug-2020","        258.60","        259.00","        267.30","        257.55","        265.25","        265.35","        263.12","   13200307","          3473297581.60","      79714","    2352336","         17.82"
"JSWSTEEL","EQ","17-Aug-2020","        265.35","        266.90","        271.25","        263.20","        270.80","        269.60","        266.99","   10757867","          2872273126.85","      71587","    1137297","         10.57"
"JSWSTEEL","EQ","18-Aug-2020","        269.60","        270.60","        279.20","        267.35","        278.00","        277.15","        272.63","   10683706","          2912713851.10","      67927","    2458900","         23.02"
"JSWSTEEL","EQ","19-Aug-2020","        277.15","        278.00","        279.90","        274.20","        277.85","        278.55","        276.81","   10287307","          2847654146.75","      58889","    2438782","         23.71"
"JSWSTEEL","EQ","20-Aug-2020","        278.55","        273.00","        284.50","        271.15","        283.50","        282.65","        280.14","   11325005","          3172551902.20","      71973","    2634126","         23.26"
"JSWSTEEL","EQ","21-Aug-2020","        282.65","        284.35","        288.00","        280.35","        281.00","        281.90","        284.52","   10884179","          3096760838.45","      58012","    3230354","         29.68"
"JSWSTEEL","EQ","24-Aug-2020","        281.90","        284.15","        287.25","        282.60","        285.25","        285.75","        285.07","    9488675","          2704921407.40","      63064","    2536523","         26.73"
